CZ_LNK_KEY,BASE_YYMM,BILL_ACNT_NO,ENTR_NO,CUST_NO,YY10_AGELV_ID,CUST_AGE,PP_CD,PP_NM,ENTR_STTS_CD,FRST_ENTR_DT,SPPS_AMT,SMLS_STLM_AMT,TOT_BILL_AMT,DP_LOAD_DTTM,DP_LOAD_USER_ID,SEX_DV_CD
110147,202609,BILL-110147,ENTR-VAS-BASELINE-0147,110147,2,28,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,M
110148,202609,BILL-110148,ENTR-VAS-BASELINE-0148,110148,2,29,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,F
110149,202609,BILL-110149,ENTR-VAS-BASELINE-0149,110149,3,30,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,M
110150,202609,BILL-110150,ENTR-VAS-BASELINE-0150,110150,3,31,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,F
110151,202609,BILL-110151,ENTR-VAS-BASELINE-0151,110151,3,32,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,M
110152,202609,BILL-110152,ENTR-VAS-BASELINE-0152,110152,3,33,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,F
110153,202609,BILL-110153,ENTR-VAS-BASELINE-0153,110153,3,34,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,M
110154,202609,BILL-110154,ENTR-VAS-BASELINE-0154,110154,3,35,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,F
110155,202609,BILL-110155,ENTR-VAS-BASELINE-0155,110155,3,36,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,M
110156,202609,BILL-110156,ENTR-VAS-BASELINE-0156,110156,3,37,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,F
110157,202609,BILL-110157,ENTR-VAS-BASELINE-0157,110157,3,38,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,M
110158,202609,BILL-110158,ENTR-VAS-BASELINE-0158,110158,3,39,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,F
110159,202609,BILL-110159,ENTR-VAS-BASELINE-0159,110159,4,40,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,M
110160,202609,BILL-110160,ENTR-VAS-BASELINE-0160,110160,4,41,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,F
110161,202609,BILL-110161,ENTR-VAS-BASELINE-0161,110161,4,42,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,M
110162,202609,BILL-110162,ENTR-VAS-BASELINE-0162,110162,4,43,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-04T23:00:00,synthetic-seeder,F
110163,202609,BILL-110163,ENTR-VAS-BASELINE-0163,110163,4,44,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,M
110164,202609,BILL-110164,ENTR-VAS-BASELINE-0164,110164,4,45,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,F
110165,202609,BILL-110165,ENTR-VAS-BASELINE-0165,110165,4,46,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,M
110166,202609,BILL-110166,ENTR-VAS-BASELINE-0166,110166,4,47,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,F
110167,202609,BILL-110167,ENTR-VAS-BASELINE-0167,110167,4,48,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-09T23:00:00,synthetic-seeder,M
110168,202609,BILL-110168,ENTR-VAS-BASELINE-0168,110168,4,49,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,F
110169,202609,BILL-110169,ENTR-VAS-BASELINE-0169,110169,5,50,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-04T23:00:00,synthetic-seeder,M
110170,202609,BILL-110170,ENTR-VAS-BASELINE-0170,110170,5,51,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,F
110171,202609,BILL-110171,ENTR-VAS-BASELINE-0171,110171,5,52,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,M
110172,202609,BILL-110172,ENTR-VAS-BASELINE-0172,110172,5,53,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,F
110173,202609,BILL-110173,ENTR-VAS-BASELINE-0173,110173,5,54,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,M
110174,202609,BILL-110174,ENTR-VAS-BASELINE-0174,110174,5,55,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-09T23:00:00,synthetic-seeder,F
110175,202609,BILL-110175,ENTR-VAS-BASELINE-0175,110175,5,56,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,M
110176,202609,BILL-110176,ENTR-VAS-BASELINE-0176,110176,5,57,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-04T23:00:00,synthetic-seeder,F
110177,202609,BILL-110177,ENTR-VAS-BASELINE-0177,110177,5,58,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,M
110178,202609,BILL-110178,ENTR-VAS-BASELINE-0178,110178,5,59,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,F
110179,202609,BILL-110179,ENTR-VAS-BASELINE-0179,110179,6,60,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,M
110180,202609,BILL-110180,ENTR-VAS-BASELINE-0180,110180,2,25,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,F
110181,202609,BILL-110181,ENTR-VAS-BASELINE-0181,110181,2,26,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,M
110182,202609,BILL-110182,ENTR-VAS-BASELINE-0182,110182,2,27,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,F
110183,202609,BILL-110183,ENTR-VAS-BASELINE-0183,110183,2,28,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,M
110184,202609,BILL-110184,ENTR-VAS-BASELINE-0184,110184,2,29,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,F
110185,202609,BILL-110185,ENTR-VAS-BASELINE-0185,110185,3,30,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,M
110186,202609,BILL-110186,ENTR-VAS-BASELINE-0186,110186,3,31,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,F
110187,202609,BILL-110187,ENTR-VAS-BASELINE-0187,110187,3,32,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,M
110188,202609,BILL-110188,ENTR-VAS-BASELINE-0188,110188,3,33,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,F
110189,202609,BILL-110189,ENTR-VAS-BASELINE-0189,110189,3,34,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,M
110190,202609,BILL-110190,ENTR-VAS-BASELINE-0190,110190,3,35,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,F
110191,202609,BILL-110191,ENTR-VAS-BASELINE-0191,110191,3,36,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,M
110192,202609,BILL-110192,ENTR-VAS-BASELINE-0192,110192,3,37,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,F
110193,202609,BILL-110193,ENTR-VAS-BASELINE-0193,110193,3,38,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,M
110194,202609,BILL-110194,ENTR-VAS-BASELINE-0194,110194,3,39,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,F
110195,202609,BILL-110195,ENTR-VAS-BASELINE-0195,110195,4,40,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,M
110196,202609,BILL-110196,ENTR-VAS-BASELINE-0196,110196,4,41,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,F
110197,202609,BILL-110197,ENTR-VAS-BASELINE-0197,110197,4,42,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,M
110198,202609,BILL-110198,ENTR-VAS-BASELINE-0198,110198,4,43,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,F
110199,202609,BILL-110199,ENTR-VAS-BASELINE-0199,110199,4,44,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,M
110200,202609,BILL-110200,ENTR-VAS-BASELINE-0200,110200,4,45,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,F
110201,202609,BILL-110201,ENTR-VAS-BASELINE-0201,110201,4,46,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,M
110202,202609,BILL-110202,ENTR-VAS-BASELINE-0202,110202,4,47,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,F
110203,202609,BILL-110203,ENTR-VAS-BASELINE-0203,110203,4,48,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,M
110204,202609,BILL-110204,ENTR-VAS-BASELINE-0204,110204,4,49,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,F
110205,202609,BILL-110205,ENTR-VAS-BASELINE-0205,110205,5,50,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,M
110206,202609,BILL-110206,ENTR-VAS-BASELINE-0206,110206,5,51,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,F
110207,202609,BILL-110207,ENTR-VAS-BASELINE-0207,110207,5,52,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,M
110208,202609,BILL-110208,ENTR-VAS-BASELINE-0208,110208,5,53,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,F
110209,202609,BILL-110209,ENTR-VAS-BASELINE-0209,110209,5,54,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,M
110210,202609,BILL-110210,ENTR-VAS-BASELINE-0210,110210,5,55,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,F
110211,202609,BILL-110211,ENTR-VAS-BASELINE-0211,110211,5,56,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,M
110212,202609,BILL-110212,ENTR-VAS-BASELINE-0212,110212,5,57,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,F
110213,202609,BILL-110213,ENTR-VAS-BASELINE-0213,110213,5,58,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,M
110214,202609,BILL-110214,ENTR-VAS-BASELINE-0214,110214,5,59,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,F
110215,202609,BILL-110215,ENTR-VAS-BASELINE-0215,110215,6,60,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,M
110216,202609,BILL-110216,ENTR-VAS-BASELINE-0216,110216,2,25,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,F
110217,202609,BILL-110217,ENTR-VAS-BASELINE-0217,110217,2,26,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,M
110218,202609,BILL-110218,ENTR-VAS-BASELINE-0218,110218,2,27,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,F
110219,202609,BILL-110219,ENTR-VAS-BASELINE-0219,110219,2,28,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,M
110220,202609,BILL-110220,ENTR-VAS-BASELINE-0220,110220,2,29,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,F
110221,202609,BILL-110221,ENTR-VAS-BASELINE-0221,110221,3,30,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,M
110222,202609,BILL-110222,ENTR-VAS-BASELINE-0222,110222,3,31,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,F
110223,202609,BILL-110223,ENTR-VAS-BASELINE-0223,110223,3,32,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,M
110224,202609,BILL-110224,ENTR-VAS-BASELINE-0224,110224,3,33,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,F
110225,202609,BILL-110225,ENTR-VAS-BASELINE-0225,110225,3,34,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,M
110226,202609,BILL-110226,ENTR-VAS-BASELINE-0226,110226,3,35,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,F
110227,202609,BILL-110227,ENTR-VAS-BASELINE-0227,110227,3,36,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,M
110228,202609,BILL-110228,ENTR-VAS-BASELINE-0228,110228,3,37,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,F
110229,202609,BILL-110229,ENTR-VAS-BASELINE-0229,110229,3,38,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,M
110230,202609,BILL-110230,ENTR-VAS-BASELINE-0230,110230,3,39,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,F
110231,202609,BILL-110231,ENTR-VAS-BASELINE-0231,110231,4,40,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,M
110232,202609,BILL-110232,ENTR-VAS-BASELINE-0232,110232,4,41,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,F
110233,202609,BILL-110233,ENTR-VAS-BASELINE-0233,110233,4,42,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,M
110234,202609,BILL-110234,ENTR-VAS-BASELINE-0234,110234,4,43,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,F
110235,202609,BILL-110235,ENTR-VAS-BASELINE-0235,110235,4,44,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,M
110236,202609,BILL-110236,ENTR-VAS-BASELINE-0236,110236,4,45,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,F
110237,202609,BILL-110237,ENTR-VAS-BASELINE-0237,110237,4,46,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,M
110238,202609,BILL-110238,ENTR-VAS-BASELINE-0238,110238,4,47,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,F
110239,202609,BILL-110239,ENTR-VAS-BASELINE-0239,110239,4,48,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,M
110240,202609,BILL-110240,ENTR-VAS-BASELINE-0240,110240,4,49,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,F
110241,202609,BILL-110241,ENTR-VAS-BASELINE-0241,110241,5,50,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,M
110242,202609,BILL-110242,ENTR-VAS-BASELINE-0242,110242,5,51,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,F
110243,202609,BILL-110243,ENTR-VAS-BASELINE-0243,110243,5,52,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,M
110244,202609,BILL-110244,ENTR-VAS-BASELINE-0244,110244,5,53,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,F
110245,202609,BILL-110245,ENTR-VAS-BASELINE-0245,110245,5,54,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,M
110246,202609,BILL-110246,ENTR-VAS-BASELINE-0246,110246,5,55,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,F
110247,202609,BILL-110247,ENTR-VAS-BASELINE-0247,110247,5,56,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,M
110248,202609,BILL-110248,ENTR-VAS-BASELINE-0248,110248,5,57,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,F
110249,202609,BILL-110249,ENTR-VAS-BASELINE-0249,110249,5,58,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,M
110250,202609,BILL-110250,ENTR-VAS-BASELINE-0250,110250,5,59,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,F
110251,202609,BILL-110251,ENTR-VAS-BASELINE-0251,110251,6,60,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,M
110252,202609,BILL-110252,ENTR-VAS-BASELINE-0252,110252,2,25,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,F
110253,202609,BILL-110253,ENTR-VAS-BASELINE-0253,110253,2,26,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,M
110254,202609,BILL-110254,ENTR-VAS-BASELINE-0254,110254,2,27,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-05T23:00:00,synthetic-seeder,F
110255,202609,BILL-110255,ENTR-VAS-BASELINE-0255,110255,2,28,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-06T23:00:00,synthetic-seeder,M
110256,202609,BILL-110256,ENTR-VAS-BASELINE-0256,110256,2,29,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-07T23:00:00,synthetic-seeder,F
110257,202609,BILL-110257,ENTR-VAS-BASELINE-0257,110257,3,30,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-08T23:00:00,synthetic-seeder,M
110258,202609,BILL-110258,ENTR-VAS-BASELINE-0258,110258,3,31,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-09T23:00:00,synthetic-seeder,F
110259,202609,BILL-110259,ENTR-VAS-BASELINE-0259,110259,3,32,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-10T23:00:00,synthetic-seeder,M
110260,202609,BILL-110260,ENTR-VAS-BASELINE-0260,110260,3,33,5G-STD-01,5G 스탠다드,A,20230801,6800,0,81800,2026-09-04T23:00:00,synthetic-seeder,F
110261,202609,BILL-110261,ENTR-VAS-BASELINE-0261,110261,3,34,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,M
110262,202609,BILL-110262,ENTR-VAS-BASELINE-0262,110262,3,35,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,F
110263,202609,BILL-110263,ENTR-VAS-BASELINE-0263,110263,3,36,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,M
110264,202609,BILL-110264,ENTR-VAS-BASELINE-0264,110264,3,37,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,F
110265,202609,BILL-110265,ENTR-VAS-BASELINE-0265,110265,3,38,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-09T23:00:00,synthetic-seeder,M
110266,202609,BILL-110266,ENTR-VAS-BASELINE-0266,110266,3,39,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,F
110267,202609,BILL-110267,ENTR-VAS-BASELINE-0267,110267,4,40,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-04T23:00:00,synthetic-seeder,M
110268,202609,BILL-110268,ENTR-VAS-BASELINE-0268,110268,4,41,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,F
110269,202609,BILL-110269,ENTR-VAS-BASELINE-0269,110269,4,42,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,M
110270,202609,BILL-110270,ENTR-VAS-BASELINE-0270,110270,4,43,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,F
110271,202609,BILL-110271,ENTR-VAS-BASELINE-0271,110271,4,44,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,M
110272,202609,BILL-110272,ENTR-VAS-BASELINE-0272,110272,4,45,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-09T23:00:00,synthetic-seeder,F
110273,202609,BILL-110273,ENTR-VAS-BASELINE-0273,110273,4,46,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,M
110274,202609,BILL-110274,ENTR-VAS-BASELINE-0274,110274,4,47,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-04T23:00:00,synthetic-seeder,F
110275,202609,BILL-110275,ENTR-VAS-BASELINE-0275,110275,4,48,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,M
110276,202609,BILL-110276,ENTR-VAS-BASELINE-0276,110276,4,49,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,F
110277,202609,BILL-110277,ENTR-VAS-BASELINE-0277,110277,5,50,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,M
110278,202609,BILL-110278,ENTR-VAS-BASELINE-0278,110278,5,51,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,F
110279,202609,BILL-110279,ENTR-VAS-BASELINE-0279,110279,5,52,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-09T23:00:00,synthetic-seeder,M
110280,202609,BILL-110280,ENTR-VAS-BASELINE-0280,110280,5,53,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,F
110281,202609,BILL-110281,ENTR-VAS-BASELINE-0281,110281,5,54,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-04T23:00:00,synthetic-seeder,M
110282,202609,BILL-110282,ENTR-VAS-BASELINE-0282,110282,5,55,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,F
110283,202609,BILL-110283,ENTR-VAS-BASELINE-0283,110283,5,56,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,M
110284,202609,BILL-110284,ENTR-VAS-BASELINE-0284,110284,5,57,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,F
110285,202609,BILL-110285,ENTR-VAS-BASELINE-0285,110285,5,58,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,M
110286,202609,BILL-110286,ENTR-VAS-BASELINE-0286,110286,5,59,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-09T23:00:00,synthetic-seeder,F
110287,202609,BILL-110287,ENTR-VAS-BASELINE-0287,110287,6,60,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,M
110288,202609,BILL-110288,ENTR-VAS-BASELINE-0288,110288,2,25,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-04T23:00:00,synthetic-seeder,F
110289,202609,BILL-110289,ENTR-VAS-BASELINE-0289,110289,2,26,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-05T23:00:00,synthetic-seeder,M
110290,202609,BILL-110290,ENTR-VAS-BASELINE-0290,110290,2,27,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-06T23:00:00,synthetic-seeder,F
110291,202609,BILL-110291,ENTR-VAS-BASELINE-0291,110291,2,28,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-07T23:00:00,synthetic-seeder,M
110292,202609,BILL-110292,ENTR-VAS-BASELINE-0292,110292,2,29,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-08T23:00:00,synthetic-seeder,F
110293,202609,BILL-110293,ENTR-VAS-BASELINE-0293,110293,3,30,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-09T23:00:00,synthetic-seeder,M
110294,202609,BILL-110294,ENTR-VAS-BASELINE-0294,110294,3,31,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-10T23:00:00,synthetic-seeder,F
