P_YYYYMMDD,CZ_LNK_KEY,BASE_DT,CALL_ID,CALL_CRTE_DTTM,CUST_CNSL_TM,STT_TXT_CNTN,INQU_CNTN,CSLR_PRSS_CNTN,CNSL_ALL_SMRY_CNTN,CUST_SNMT_NM,CNSL_SBJC_TIT_NM,CNSL_SCLS_CD,CNSL_THMA_NM,ENTR_NO,CUST_NO,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
2026-09-05,310117,20260905,CALL-310117,2026-09-05T14:17:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0117,310117,2026-09-05T16:17:00,synthetic-seeder
2026-09-05,310120,20260905,CALL-310120,2026-09-05T14:20:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0120,310120,2026-09-05T16:20:00,synthetic-seeder
2026-09-06,310203,20260906,CALL-310203,2026-09-06T14:03:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0203,310203,2026-09-06T16:03:00,synthetic-seeder
2026-09-06,310202,20260906,CALL-310202,2026-09-06T14:02:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0202,310202,2026-09-06T16:02:00,synthetic-seeder
2026-09-06,310220,20260906,CALL-310220,2026-09-06T14:20:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0220,310220,2026-09-06T16:20:00,synthetic-seeder
2026-09-06,310211,20260906,CALL-310211,2026-09-06T14:11:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0211,310211,2026-09-06T16:11:00,synthetic-seeder
2026-09-06,310214,20260906,CALL-310214,2026-09-06T14:14:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0214,310214,2026-09-06T16:14:00,synthetic-seeder
2026-09-06,310210,20260906,CALL-310210,2026-09-06T14:10:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0210,310210,2026-09-06T16:10:00,synthetic-seeder
2026-09-06,310209,20260906,CALL-310209,2026-09-06T14:09:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0209,310209,2026-09-06T16:09:00,synthetic-seeder
2026-09-06,310213,20260906,CALL-310213,2026-09-06T14:13:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0213,310213,2026-09-06T16:13:00,synthetic-seeder
2026-09-06,310201,20260906,CALL-310201,2026-09-06T14:01:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0201,310201,2026-09-06T16:01:00,synthetic-seeder
2026-09-06,310215,20260906,CALL-310215,2026-09-06T14:15:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0215,310215,2026-09-06T16:15:00,synthetic-seeder
2026-09-07,310310,20260907,CALL-310310,2026-09-07T14:10:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0310,310310,2026-09-07T16:10:00,synthetic-seeder
2026-09-07,310301,20260907,CALL-310301,2026-09-07T14:01:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0301,310301,2026-09-07T16:01:00,synthetic-seeder
2026-09-07,310315,20260907,CALL-310315,2026-09-07T14:15:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0315,310315,2026-09-07T16:15:00,synthetic-seeder
2026-09-07,310316,20260907,CALL-310316,2026-09-07T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0316,310316,2026-09-07T16:16:00,synthetic-seeder
2026-09-07,310302,20260907,CALL-310302,2026-09-07T14:02:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0302,310302,2026-09-07T16:02:00,synthetic-seeder
2026-09-07,310306,20260907,CALL-310306,2026-09-07T14:06:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0306,310306,2026-09-07T16:06:00,synthetic-seeder
2026-09-07,310305,20260907,CALL-310305,2026-09-07T14:05:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0305,310305,2026-09-07T16:05:00,synthetic-seeder
2026-09-07,310312,20260907,CALL-310312,2026-09-07T14:12:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0312,310312,2026-09-07T16:12:00,synthetic-seeder
2026-09-07,310309,20260907,CALL-310309,2026-09-07T14:09:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0309,310309,2026-09-07T16:09:00,synthetic-seeder
2026-09-07,310307,20260907,CALL-310307,2026-09-07T14:07:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0307,310307,2026-09-07T16:07:00,synthetic-seeder
2026-09-08,310411,20260908,CALL-310411,2026-09-08T14:11:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0411,310411,2026-09-08T16:11:00,synthetic-seeder
2026-09-08,310404,20260908,CALL-310404,2026-09-08T14:04:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0404,310404,2026-09-08T16:04:00,synthetic-seeder
2026-09-08,310418,20260908,CALL-310418,2026-09-08T14:18:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0418,310418,2026-09-08T16:18:00,synthetic-seeder
2026-09-08,310403,20260908,CALL-310403,2026-09-08T14:03:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0403,310403,2026-09-08T16:03:00,synthetic-seeder
2026-09-08,310408,20260908,CALL-310408,2026-09-08T14:08:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0408,310408,2026-09-08T16:08:00,synthetic-seeder
2026-09-08,310410,20260908,CALL-310410,2026-09-08T14:10:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0410,310410,2026-09-08T16:10:00,synthetic-seeder
2026-09-08,310417,20260908,CALL-310417,2026-09-08T14:17:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0417,310417,2026-09-08T16:17:00,synthetic-seeder
2026-09-08,310415,20260908,CALL-310415,2026-09-08T14:15:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0415,310415,2026-09-08T16:15:00,synthetic-seeder
2026-09-08,310406,20260908,CALL-310406,2026-09-08T14:06:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0406,310406,2026-09-08T16:06:00,synthetic-seeder
2026-09-08,310416,20260908,CALL-310416,2026-09-08T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0416,310416,2026-09-08T16:16:00,synthetic-seeder
2026-09-09,310516,20260909,CALL-310516,2026-09-09T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0516,310516,2026-09-09T16:16:00,synthetic-seeder
2026-09-09,310517,20260909,CALL-310517,2026-09-09T14:17:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0517,310517,2026-09-09T16:17:00,synthetic-seeder
2026-09-09,310503,20260909,CALL-310503,2026-09-09T14:03:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0503,310503,2026-09-09T16:03:00,synthetic-seeder
2026-09-09,310510,20260909,CALL-310510,2026-09-09T14:10:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0510,310510,2026-09-09T16:10:00,synthetic-seeder
2026-09-09,310504,20260909,CALL-310504,2026-09-09T14:04:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0504,310504,2026-09-09T16:04:00,synthetic-seeder
2026-09-09,310502,20260909,CALL-310502,2026-09-09T14:02:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0502,310502,2026-09-09T16:02:00,synthetic-seeder
2026-09-09,310512,20260909,CALL-310512,2026-09-09T14:12:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0512,310512,2026-09-09T16:12:00,synthetic-seeder
2026-09-09,310519,20260909,CALL-310519,2026-09-09T14:19:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0519,310519,2026-09-09T16:19:00,synthetic-seeder
2026-09-09,310508,20260909,CALL-310508,2026-09-09T14:08:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0508,310508,2026-09-09T16:08:00,synthetic-seeder
2026-09-09,310501,20260909,CALL-310501,2026-09-09T14:01:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0501,310501,2026-09-09T16:01:00,synthetic-seeder
2026-09-10,310613,20260910,CALL-310613,2026-09-10T14:13:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0613,310613,2026-09-10T16:13:00,synthetic-seeder
2026-09-10,310616,20260910,CALL-310616,2026-09-10T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0616,310616,2026-09-10T16:16:00,synthetic-seeder
2026-09-10,310619,20260910,CALL-310619,2026-09-10T14:19:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0619,310619,2026-09-10T16:19:00,synthetic-seeder
2026-09-10,310602,20260910,CALL-310602,2026-09-10T14:02:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0602,310602,2026-09-10T16:02:00,synthetic-seeder
2026-09-10,310611,20260910,CALL-310611,2026-09-10T14:11:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0611,310611,2026-09-10T16:11:00,synthetic-seeder
2026-09-10,310603,20260910,CALL-310603,2026-09-10T14:03:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0603,310603,2026-09-10T16:03:00,synthetic-seeder
2026-09-10,310610,20260910,CALL-310610,2026-09-10T14:10:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0610,310610,2026-09-10T16:10:00,synthetic-seeder
2026-09-10,310609,20260910,CALL-310609,2026-09-10T14:09:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0609,310609,2026-09-10T16:09:00,synthetic-seeder
2026-09-10,310617,20260910,CALL-310617,2026-09-10T14:17:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0617,310617,2026-09-10T16:17:00,synthetic-seeder
2026-09-10,310615,20260910,CALL-310615,2026-09-10T14:15:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-BASELINE-0615,310615,2026-09-10T16:15:00,synthetic-seeder
2026-09-11,320005,20260911,CALL-320005,2026-09-11T14:05:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0005,320005,2026-09-11T16:05:00,synthetic-seeder
2026-09-11,320004,20260911,CALL-320004,2026-09-11T14:04:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0004,320004,2026-09-11T16:04:00,synthetic-seeder
2026-09-11,320010,20260911,CALL-320010,2026-09-11T14:10:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0010,320010,2026-09-11T16:10:00,synthetic-seeder
2026-09-11,320002,20260911,CALL-320002,2026-09-11T14:02:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0002,320002,2026-09-11T16:02:00,synthetic-seeder
2026-09-11,320014,20260911,CALL-320014,2026-09-11T14:14:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0014,320014,2026-09-11T16:14:00,synthetic-seeder
2026-09-11,320009,20260911,CALL-320009,2026-09-11T14:09:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0009,320009,2026-09-11T16:09:00,synthetic-seeder
2026-09-11,320013,20260911,CALL-320013,2026-09-11T14:13:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0013,320013,2026-09-11T16:13:00,synthetic-seeder
2026-09-11,320016,20260911,CALL-320016,2026-09-11T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0016,320016,2026-09-11T16:16:00,synthetic-seeder
2026-09-11,320019,20260911,CALL-320019,2026-09-11T14:19:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0019,320019,2026-09-11T16:19:00,synthetic-seeder
2026-09-12,320105,20260912,CALL-320105,2026-09-12T14:05:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0105,320105,2026-09-12T16:05:00,synthetic-seeder
2026-09-12,320118,20260912,CALL-320118,2026-09-12T14:18:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0118,320118,2026-09-12T16:18:00,synthetic-seeder
2026-09-12,320110,20260912,CALL-320110,2026-09-12T14:10:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0110,320110,2026-09-12T16:10:00,synthetic-seeder
2026-09-12,320116,20260912,CALL-320116,2026-09-12T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0116,320116,2026-09-12T16:16:00,synthetic-seeder
