P_YYYYMMDD,BASE_YYMM,ENTR_NO,ENTR_SVC_SEQNO,CUST_NO,PROD_CD,PROD_NM,BUY_PRC_YN,VAT_INCL_ALL_AMT,SVC_STTS_CD,SVC_STRT_DT,SVC_END_DT,SRVL_YN,EXPY_YN,PROD_ENTR_DAYS,PROD_ENTR_MMCT,ATRC_CHNL_DIVS_NM,EXPY_CHNL_DIVS_NM,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
2026-09-04,202609,ENTR-VAS-BASELINE-0036,ENTR-VAS-BASELINE-0036-2,110036,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0036,ENTR-VAS-BASELINE-0036-3,110036,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0037,ENTR-VAS-BASELINE-0037-1,110037,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0037,ENTR-VAS-BASELINE-0037-2,110037,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0037,ENTR-VAS-BASELINE-0037-3,110037,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0038,ENTR-VAS-BASELINE-0038-1,110038,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0038,ENTR-VAS-BASELINE-0038-2,110038,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0038,ENTR-VAS-BASELINE-0038-3,110038,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0039,ENTR-VAS-BASELINE-0039-1,110039,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0039,ENTR-VAS-BASELINE-0039-2,110039,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0039,ENTR-VAS-BASELINE-0039-3,110039,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0040,ENTR-VAS-BASELINE-0040-1,110040,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0040,ENTR-VAS-BASELINE-0040-2,110040,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0040,ENTR-VAS-BASELINE-0040-3,110040,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0041,ENTR-VAS-BASELINE-0041-1,110041,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0041,ENTR-VAS-BASELINE-0041-2,110041,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0041,ENTR-VAS-BASELINE-0041-3,110041,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0042,ENTR-VAS-BASELINE-0042-1,110042,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0042,ENTR-VAS-BASELINE-0042-2,110042,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0042,ENTR-VAS-BASELINE-0042-3,110042,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0043,ENTR-VAS-BASELINE-0043-1,110043,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0043,ENTR-VAS-BASELINE-0043-2,110043,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0043,ENTR-VAS-BASELINE-0043-3,110043,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0044,ENTR-VAS-BASELINE-0044-1,110044,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0044,ENTR-VAS-BASELINE-0044-2,110044,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0044,ENTR-VAS-BASELINE-0044-3,110044,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0045,ENTR-VAS-BASELINE-0045-1,110045,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0045,ENTR-VAS-BASELINE-0045-2,110045,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0045,ENTR-VAS-BASELINE-0045-3,110045,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0046,ENTR-VAS-BASELINE-0046-1,110046,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0046,ENTR-VAS-BASELINE-0046-2,110046,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0046,ENTR-VAS-BASELINE-0046-3,110046,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0047,ENTR-VAS-BASELINE-0047-1,110047,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0047,ENTR-VAS-BASELINE-0047-2,110047,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0047,ENTR-VAS-BASELINE-0047-3,110047,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0048,ENTR-VAS-BASELINE-0048-1,110048,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0048,ENTR-VAS-BASELINE-0048-2,110048,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0048,ENTR-VAS-BASELINE-0048-3,110048,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0049,ENTR-VAS-BASELINE-0049-1,110049,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0049,ENTR-VAS-BASELINE-0049-2,110049,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0049,ENTR-VAS-BASELINE-0049-3,110049,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0050,ENTR-VAS-BASELINE-0050-1,110050,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0050,ENTR-VAS-BASELINE-0050-2,110050,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0050,ENTR-VAS-BASELINE-0050-3,110050,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0051,ENTR-VAS-BASELINE-0051-1,110051,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0051,ENTR-VAS-BASELINE-0051-2,110051,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0051,ENTR-VAS-BASELINE-0051-3,110051,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0052,ENTR-VAS-BASELINE-0052-1,110052,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0052,ENTR-VAS-BASELINE-0052-2,110052,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0052,ENTR-VAS-BASELINE-0052-3,110052,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0053,ENTR-VAS-BASELINE-0053-1,110053,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0053,ENTR-VAS-BASELINE-0053-2,110053,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0053,ENTR-VAS-BASELINE-0053-3,110053,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0054,ENTR-VAS-BASELINE-0054-1,110054,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0054,ENTR-VAS-BASELINE-0054-2,110054,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0054,ENTR-VAS-BASELINE-0054-3,110054,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0055,ENTR-VAS-BASELINE-0055-1,110055,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0055,ENTR-VAS-BASELINE-0055-2,110055,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0055,ENTR-VAS-BASELINE-0055-3,110055,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0056,ENTR-VAS-BASELINE-0056-1,110056,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0056,ENTR-VAS-BASELINE-0056-2,110056,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0056,ENTR-VAS-BASELINE-0056-3,110056,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0057,ENTR-VAS-BASELINE-0057-1,110057,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0057,ENTR-VAS-BASELINE-0057-2,110057,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0057,ENTR-VAS-BASELINE-0057-3,110057,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0058,ENTR-VAS-BASELINE-0058-1,110058,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0058,ENTR-VAS-BASELINE-0058-2,110058,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0058,ENTR-VAS-BASELINE-0058-3,110058,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0059,ENTR-VAS-BASELINE-0059-1,110059,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0059,ENTR-VAS-BASELINE-0059-2,110059,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0059,ENTR-VAS-BASELINE-0059-3,110059,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0060,ENTR-VAS-BASELINE-0060-1,110060,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0060,ENTR-VAS-BASELINE-0060-2,110060,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0060,ENTR-VAS-BASELINE-0060-3,110060,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0061,ENTR-VAS-BASELINE-0061-1,110061,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0061,ENTR-VAS-BASELINE-0061-2,110061,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0061,ENTR-VAS-BASELINE-0061-3,110061,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0062,ENTR-VAS-BASELINE-0062-1,110062,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0062,ENTR-VAS-BASELINE-0062-2,110062,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0062,ENTR-VAS-BASELINE-0062-3,110062,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0063,ENTR-VAS-BASELINE-0063-1,110063,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0063,ENTR-VAS-BASELINE-0063-2,110063,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0063,ENTR-VAS-BASELINE-0063-3,110063,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0064,ENTR-VAS-BASELINE-0064-1,110064,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0064,ENTR-VAS-BASELINE-0064-2,110064,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0064,ENTR-VAS-BASELINE-0064-3,110064,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0065,ENTR-VAS-BASELINE-0065-1,110065,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0065,ENTR-VAS-BASELINE-0065-2,110065,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0065,ENTR-VAS-BASELINE-0065-3,110065,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0066,ENTR-VAS-BASELINE-0066-1,110066,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0066,ENTR-VAS-BASELINE-0066-2,110066,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0066,ENTR-VAS-BASELINE-0066-3,110066,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0067,ENTR-VAS-BASELINE-0067-1,110067,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0067,ENTR-VAS-BASELINE-0067-2,110067,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0067,ENTR-VAS-BASELINE-0067-3,110067,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0068,ENTR-VAS-BASELINE-0068-1,110068,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0068,ENTR-VAS-BASELINE-0068-2,110068,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0068,ENTR-VAS-BASELINE-0068-3,110068,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0069,ENTR-VAS-BASELINE-0069-1,110069,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0069,ENTR-VAS-BASELINE-0069-2,110069,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0069,ENTR-VAS-BASELINE-0069-3,110069,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0070,ENTR-VAS-BASELINE-0070-1,110070,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0070,ENTR-VAS-BASELINE-0070-2,110070,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0070,ENTR-VAS-BASELINE-0070-3,110070,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0071,ENTR-VAS-BASELINE-0071-1,110071,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0071,ENTR-VAS-BASELINE-0071-2,110071,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0071,ENTR-VAS-BASELINE-0071-3,110071,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0072,ENTR-VAS-BASELINE-0072-1,110072,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
